Labels,coord_0,coord_1,coord_2,coord_3,coord_4,coord_5,coord_6,coord_7,coord_8,coord_9,coord_10,coord_11,coord_12,coord_13,coord_14,coord_15,coord_16,coord_17,coord_18,coord_19,coord_20,coord_21,coord_22,coord_23,coord_24,coord_25,coord_26,coord_27,coord_28,coord_29,coord_30,coord_31,coord_32,coord_33,coord_34,coord_35,coord_36,coord_37,coord_38,coord_39,coord_40,coord_41
0,0.0,0.0,0.06734080612659454,-0.05411529541015625,0.10508601367473602,-0.13968557119369507,0.09212799370288849,-0.20844316482543945,0.07214297354221344,-0.23912888765335083,0.05496387183666229,-0.21114587783813477,0.06103698909282684,-0.27228450775146484,0.0652146190404892,-0.1989225149154663,0.06167672574520111,-0.17193496227264404,0.011495634913444519,-0.2092081904411316,0.01937873661518097,-0.26653140783309937,0.02823348343372345,-0.1840890645980835,0.021138831973075867,-0.17202013731002808,-0.030050113797187805,-0.19900661706924438,-0.024662643671035767,-0.2644677758216858,-0.009970545768737793,-0.18223881721496582,-0.014993757009506226,-0.16169589757919312,-0.0743861049413681,-0.18073570728302002,-0.06546440720558167,-0.23617315292358398,-0.0476708859205246,-0.18175053596496582,-0.047753915190696716,-0.15830665826797485
0,0.0,0.0,0.06855630874633789,-0.05033630132675171,0.10686010122299194,-0.13195890188217163,0.08949118852615356,-0.20076793432235718,0.06674489378929138,-0.23224598169326782,0.05577647686004639,-0.2017378807067871,0.061775922775268555,-0.2644677758216858,0.06618833541870117,-0.1918012499809265,0.06351688504219055,-0.16489756107330322,0.012942388653755188,-0.20090419054031372,0.021253451704978943,-0.26004815101623535,0.0290030837059021,-0.17753493785858154,0.021184802055358887,-0.16401612758636475,-0.028500884771347046,-0.19207394123077393,-0.021805599331855774,-0.2594411373138428,-0.008514076471328735,-0.1761212944984436,-0.014808788895606995,-0.15423274040222168,-0.07348749041557312,-0.17486315965652466,-0.06308954954147339,-0.2319943904876709,-0.0460737943649292,-0.17688316106796265,-0.047556400299072266,-0.15263408422470093
0,0.0,0.0,0.06832467019557953,-0.04842686653137207,0.10807336866855621,-0.127128005027771,0.09032095968723297,-0.19384491443634033,0.06463141739368439,-0.22391271591186523,0.05650319159030914,-0.19634348154067993,0.06383554637432098,-0.2575581669807434,0.06725044548511505,-0.18741905689239502,0.06434042751789093,-0.160552978515625,0.014079838991165161,-0.19685083627700806,0.02368447184562683,-0.25564318895339966,0.029808655381202698,-0.1739841103553772,0.021526500582695007,-0.15834057331085205,-0.027441948652267456,-0.18940484523773193,-0.019408494234085083,-0.2560659646987915,-0.007477954030036926,-0.173223614692688,-0.014249280095100403,-0.14939957857131958,-0.07275892794132233,-0.1735723614692688,-0.061631008982658386,-0.230025053024292,-0.04501396417617798,-0.17605537176132202,-0.04673251509666443,-0.15166395902633667
0,0.0,0.0,0.06634967029094696,-0.044506847858428955,0.10792805254459381,-0.12262701988220215,0.09447114169597626,-0.18953979015350342,0.06794385612010956,-0.21918588876724243,0.05584891140460968,-0.19514620304107666,0.06439308822154999,-0.25348758697509766,0.06746451556682587,-0.18224221467971802,0.06330989301204681,-0.1573328971862793,0.013692110776901245,-0.19659292697906494,0.024257972836494446,-0.25213807821273804,0.03027699887752533,-0.1696600317955017,0.02046903967857361,-0.155370831489563,-0.027816742658615112,-0.1892126202583313,-0.01823025941848755,-0.2530180811882019,-0.006586834788322449,-0.17001450061798096,-0.014959961175918579,-0.1478945016860962,-0.07316999137401581,-0.17384672164916992,-0.05915041267871857,-0.22746652364730835,-0.04381667077541351,-0.1729326844215393,-0.04807618260383606,-0.1503238081932068
0,0.0,0.0,0.06698545813560486,-0.042911648750305176,0.11049133539199829,-0.1171422004699707,0.09933558106422424,-0.1803988218307495,0.07215738296508789,-0.20734775066375732,0.058217763900756836,-0.19085848331451416,0.06645190715789795,-0.24967235326766968,0.06867361068725586,-0.17961174249649048,0.06512662768363953,-0.15475863218307495,0.016177594661712646,-0.19273048639297485,0.026782721281051636,-0.24868881702423096,0.03152579069137573,-0.1678769588470459,0.022351905703544617,-0.15371376276016235,-0.025366395711898804,-0.18713462352752686,-0.01584826409816742,-0.251592755317688,-0.005627334117889404,-0.1700955033302307,-0.013245850801467896,-0.14733481407165527,-0.0707322359085083,-0.17462068796157837,-0.05609443783760071,-0.22721731662750244,-0.04268321394920349,-0.17275899648666382,-0.04739563167095184,-0.15027093887329102
0,0.0,0.0,0.06716331839561462,-0.037068068981170654,0.11161983013153076,-0.1036839485168457,0.10689476132392883,-0.16421079635620117,0.08931413292884827,-0.19778317213058472,0.05882510542869568,-0.1810428500175476,0.06830397248268127,-0.24039942026138306,0.068876713514328,-0.1737896203994751,0.06538990139961243,-0.14602071046829224,0.01887105405330658,-0.1854434609413147,0.0315108597278595,-0.24144881963729858,0.032638147473335266,-0.16129326820373535,0.023000270128250122,-0.14399027824401855,-0.02205987274646759,-0.18247497081756592,-0.010124579071998596,-0.2458573579788208,-0.0040266066789627075,-0.16509175300598145,-0.012888848781585693,-0.1408509612083435,-0.06732754409313202,-0.17140185832977295,-0.05088725686073303,-0.2232075333595276,-0.04041491448879242,-0.1691787838935852,-0.04643452167510986,-0.14584529399871826
0,0.0,0.0,0.06656938791275024,-0.03689485788345337,0.11118671298027039,-0.10123097896575928,0.10760879516601562,-0.16097432374954224,0.08888545632362366,-0.19389104843139648,0.05926787853240967,-0.17837589979171753,0.07038021087646484,-0.2363295555114746,0.06997260451316833,-0.17049795389175415,0.06565487384796143,-0.14370369911193848,0.019585981965065002,-0.18304187059402466,0.03288765251636505,-0.23872524499893188,0.03343351185321808,-0.15957719087600708,0.023424208164215088,-0.1413513422012329,-0.021418467164039612,-0.18065905570983887,-0.008787870407104492,-0.24459362030029297,-0.0029250383377075195,-0.16467761993408203,-0.011881887912750244,-0.1395721435546875,-0.06667082011699677,-0.17041003704071045,-0.05096660554409027,-0.22294431924819946,-0.03993156552314758,-0.16970407962799072,-0.044814929366111755,-0.1454055905342102
0,0.0,0.0,0.06873369216918945,-0.03641152381896973,0.11282163858413696,-0.10216820240020752,0.10652703046798706,-0.16366243362426758,0.08753523230552673,-0.19722777605056763,0.05839547514915466,-0.17654508352279663,0.06991571187973022,-0.23470783233642578,0.06863436102867126,-0.16873174905776978,0.06362324953079224,-0.1403878927230835,0.01902736723423004,-0.18158859014511108,0.033223479986190796,-0.23849952220916748,0.03287351131439209,-0.15918976068496704,0.022160843014717102,-0.138342022895813,-0.021576017141342163,-0.17933672666549683,-0.008196502923965454,-0.2433282732963562,-0.0031434297561645508,-0.1632521152496338,-0.01287996768951416,-0.13741034269332886,-0.06662522256374359,-0.16851907968521118,-0.05051293969154358,-0.2217787504196167,-0.03987494111061096,-0.16790461540222168,-0.045341163873672485,-0.14306789636611938
0,0.0,0.0,0.06978937983512878,-0.03635823726654053,0.11409023404121399,-0.10280114412307739,0.10624927282333374,-0.1651695966720581,0.08589088916778564,-0.19673895835876465,0.0603121817111969,-0.17523705959320068,0.07198765873908997,-0.234144926071167,0.06994274258613586,-0.1675683856010437,0.06456610560417175,-0.13892704248428345,0.020869195461273193,-0.1811806559562683,0.03517155349254608,-0.23876941204071045,0.03442077338695526,-0.15895676612854004,0.023561254143714905,-0.1374582052230835,-0.019605621695518494,-0.17985475063323975,-0.006139606237411499,-0.2442396879196167,-0.0016527026891708374,-0.16300994157791138,-0.01159757375717163,-0.13626497983932495,-0.06452116370201111,-0.1702430248260498,-0.048067301511764526,-0.22357088327407837,-0.038416892290115356,-0.16866648197174072,-0.04462069272994995,-0.14368557929992676
0,0.0,0.0,0.06977015733718872,-0.03588986396789551,0.1152418851852417,-0.09888714551925659,0.11047670245170593,-0.16106456518173218,0.08865243196487427,-0.19115620851516724,0.062254637479782104,-0.1733683943748474,0.07361826300621033,-0.2316676378250122,0.0717698335647583,-0.16668301820755005,0.06656515598297119,-0.13735997676849365,0.022579997777938843,-0.17935335636138916,0.03599376976490021,-0.23675799369812012,0.03582872450351715,-0.15827172994613647,0.02607998251914978,-0.13566988706588745,-0.018298327922821045,-0.1779080033302307,-0.005118578672409058,-0.24258166551589966,-5.595386028289795e-05,-0.16250526905059814,-0.008935421705245972,-0.13434845209121704,-0.06394311785697937,-0.16794896125793457,-0.04803013801574707,-0.22212564945220947,-0.037249594926834106,-0.16833484172821045,-0.04164116084575653,-0.14189374446868896
0,0.0,0.0,0.07215742766857147,-0.03799086809158325,0.11820130050182343,-0.1029813289642334,0.11229689419269562,-0.1675981879234314,0.08948461711406708,-0.19687670469284058,0.06579945981502533,-0.1756691336631775,0.07671888172626495,-0.233345627784729,0.07459135353565216,-0.1686166524887085,0.07001940906047821,-0.1392417550086975,0.02583153545856476,-0.18290895223617554,0.038839906454086304,-0.24005085229873657,0.038077399134635925,-0.16095685958862305,0.029128730297088623,-0.1375698447227478,-0.01528950035572052,-0.18129217624664307,-0.001901865005493164,-0.24327385425567627,0.002085253596305847,-0.16314542293548584,-0.0065688639879226685,-0.13571912050247192,-0.06106722354888916,-0.17036324739456177,-0.04473866522312164,-0.22351568937301636,-0.03518141806125641,-0.17041438817977905,-0.040152132511138916,-0.14567798376083374
0,0.0,0.0,0.07190312445163727,-0.03912323713302612,0.11732800304889679,-0.10359573364257812,0.11189983785152435,-0.167849600315094,0.08799789845943451,-0.19715523719787598,0.06407676637172699,-0.17844265699386597,0.07389171421527863,-0.23644429445266724,0.07279519736766815,-0.16863036155700684,0.06821094453334808,-0.14045065641403198,0.02337302267551422,-0.18453043699264526,0.03548528254032135,-0.24052369594573975,0.03632013499736786,-0.15925979614257812,0.026421651244163513,-0.13785988092422485,-0.017683565616607666,-0.18205362558364868,-0.004219651222229004,-0.24371153116226196,0.0010786205530166626,-0.16162121295928955,-0.00792616605758667,-0.13438647985458374,-0.0632600337266922,-0.17046964168548584,-0.04809233546257019,-0.2248631715774536,-0.03711710870265961,-0.1708717942237854,-0.041411593556404114,-0.14534181356430054
0,0.0,0.0,0.07277372479438782,-0.04153084754943848,0.11824378371238708,-0.10864764451980591,0.11089116334915161,-0.17492038011550903,0.08505529165267944,-0.203637957572937,0.06369340419769287,-0.18145078420639038,0.07192721962928772,-0.2412317991256714,0.07220980525016785,-0.17306971549987793,0.06881171464920044,-0.14411956071853638,0.022669866681098938,-0.18701672554016113,0.03350698947906494,-0.24341422319412231,0.03531862795352936,-0.1615620255470276,0.02623075246810913,-0.14067238569259644,-0.0188523530960083,-0.18388617038726807,-0.006492108106613159,-0.24622571468353271,-0.0006975382566452026,-0.1632091999053955,-0.009378865361213684,-0.13645827770233154,-0.06516945362091064,-0.17134994268417358,-0.05049318075180054,-0.2264147400856018,-0.03945702314376831,-0.17147201299667358,-0.04384687542915344,-0.14557456970214844
0,0.0,0.0,0.07246193289756775,-0.04040122032165527,0.11878812313079834,-0.10956639051437378,0.11110049486160278,-0.17436766624450684,0.08864834904670715,-0.20653468370437622,0.0634148120880127,-0.18427014350891113,0.06920552253723145,-0.24368762969970703,0.07028064131736755,-0.1758543848991394,0.0686464011669159,-0.14904236793518066,0.021153748035430908,-0.18773823976516724,0.030704081058502197,-0.24485594034194946,0.03326639533042908,-0.1637892723083496,0.025297701358795166,-0.1447998285293579,-0.02132156491279602,-0.18331623077392578,-0.01085558533668518,-0.24603056907653809,-0.004077404737472534,-0.16366976499557495,-0.01133701205253601,-0.13799035549163818,-0.0675603598356247,-0.16981148719787598,-0.0550268292427063,-0.2248932123184204,-0.043208047747612,-0.17080312967300415,-0.04640556871891022,-0.14519411325454712
0,0.0,0.0,0.07520157098770142,-0.04488837718963623,0.12389838695526123,-0.10727459192276001,0.1161348819732666,-0.16322219371795654,0.09620082378387451,-0.19373422861099243,0.05827835202217102,-0.18311911821365356,0.07117792963981628,-0.24132373929023743,0.0760546326637268,-0.17637360095977783,0.0703786313533783,-0.13830333948135376,0.015491098165512085,-0.188379168510437,0.030055224895477295,-0.24974530935287476,0.03627023100852966,-0.16717106103897095,0.024336427450180054,-0.13404208421707153,-0.02897295355796814,-0.1842947006225586,-0.014830589294433594,-0.2512148916721344,-0.004459559917449951,-0.1666542887687683,-0.016297191381454468,-0.13155114650726318,-0.07936754822731018,-0.1675235629081726,-0.06776931881904602,-0.23027962446212769,-0.05198267102241516,-0.17720568180084229,-0.05588635802268982,-0.14711791276931763
0,0.0,0.0,0.07139155268669128,-0.03960138559341431,0.12604951858520508,-0.14148622751235962,0.12427598237991333,-0.23845982551574707,0.10614258050918579,-0.30144384503364563,0.06855222582817078,-0.24439021944999695,0.07899752259254456,-0.3121587038040161,0.08191284537315369,-0.22074389457702637,0.0743018388748169,-0.1953772008419037,0.013976037502288818,-0.24383100867271423,0.029711246490478516,-0.30915606021881104,0.035985082387924194,-0.20286458730697632,0.022963285446166992,-0.19815069437026978,-0.0393204391002655,-0.23267468810081482,-0.027300477027893066,-0.30160436034202576,-0.012113034725189209,-0.20122531056404114,-0.02375093102455139,-0.19174841046333313,-0.0972597599029541,-0.21408870816230774,-0.08164477348327637,-0.26519498229026794,-0.06341606378555298,-0.19657525420188904,-0.07043513655662537,-0.18140241503715515
0,0.0,0.0,0.06856441497802734,-0.035178542137145996,0.1314818263053894,-0.13814842700958252,0.13318753242492676,-0.23700779676437378,0.10890337824821472,-0.29714277386665344,0.07225677371025085,-0.24900075793266296,0.082731693983078,-0.31434157490730286,0.08267512917518616,-0.21917489171028137,0.07482638955116272,-0.19780170917510986,0.01419830322265625,-0.24746659398078918,0.030149221420288086,-0.31164613366127014,0.035161375999450684,-0.20402184128761292,0.022646784782409668,-0.20297077298164368,-0.03936570882797241,-0.23458313941955566,-0.030382543802261353,-0.30292803049087524,-0.013632237911224365,-0.20213475823402405,-0.0230446457862854,-0.19443106651306152,-0.09696674346923828,-0.2169589400291443,-0.08347940444946289,-0.26313647627830505,-0.06357142329216003,-0.19284874200820923,-0.0681273341178894,-0.18061381578445435
0,0.0,0.0,0.06885647773742676,-0.031901538372039795,0.1368669867515564,-0.13861721754074097,0.13740646839141846,-0.23748436570167542,0.11001518368721008,-0.2938000559806824,0.07887190580368042,-0.2546071708202362,0.08620187640190125,-0.3165375292301178,0.08339443802833557,-0.21743962168693542,0.0760713517665863,-0.20438212156295776,0.01695561408996582,-0.2523045539855957,0.030288904905319214,-0.31322944164276123,0.03433668613433838,-0.20134612917900085,0.024606287479400635,-0.20621848106384277,-0.037490010261535645,-0.23885726928710938,-0.032857537269592285,-0.3058290481567383,-0.015496790409088135,-0.20205742120742798,-0.022347211837768555,-0.19750723242759705,-0.09581851959228516,-0.22386541962623596,-0.0842251181602478,-0.2614087462425232,-0.0644652247428894,-0.18965554237365723,-0.06775718927383423,-0.18218854069709778
0,0.0,0.0,0.07141494750976562,-0.0290105938911438,0.139532208442688,-0.13648927211761475,0.13635799288749695,-0.23676630854606628,0.10146096348762512,-0.28779906034469604,0.07864516973495483,-0.2562792897224426,0.08382543921470642,-0.3250916302204132,0.08543956279754639,-0.2217770218849182,0.08059737086296082,-0.20155423879623413,0.01684233546257019,-0.25033342838287354,0.027657508850097656,-0.317304402589798,0.03584817051887512,-0.1991874873638153,0.026738494634628296,-0.20172646641731262,-0.037547409534454346,-0.23533225059509277,-0.03350350260734558,-0.3063976764678955,-0.014542490243911743,-0.19776031374931335,-0.019762754440307617,-0.18956995010375977,-0.09564495086669922,-0.22020918130874634,-0.08697980642318726,-0.2616785168647766,-0.06664586067199707,-0.1880744993686676,-0.06889086961746216,-0.17719495296478271
0,0.0,0.0,0.0721956193447113,-0.03596794605255127,0.14029908180236816,-0.14376866817474365,0.13924527168273926,-0.24541780352592468,0.1130717396736145,-0.3034810423851013,0.07753688097000122,-0.2613929808139801,0.0861768126487732,-0.32751959562301636,0.08607006072998047,-0.22741442918777466,0.07952061295509338,-0.20890867710113525,0.01673990488052368,-0.2578333616256714,0.030323028564453125,-0.32269424200057983,0.03740638494491577,-0.20879057049751282,0.02706986665725708,-0.20976081490516663,-0.03852325677871704,-0.24396127462387085,-0.03194880485534668,-0.3144179582595825,-0.014045298099517822,-0.20809274911880493,-0.021465271711349487,-0.20009011030197144,-0.09844779968261719,-0.22583869099617004,-0.08510565757751465,-0.27229881286621094,-0.0642496645450592,-0.1997705101966858,-0.06861305236816406,-0.18818166851997375
0,0.0,0.0,0.07498744130134583,-0.03948187828063965,0.13778331875801086,-0.14751464128494263,0.13675102591514587,-0.24646538496017456,0.11120259761810303,-0.30391499400138855,0.07637694478034973,-0.2644484341144562,0.08548703789710999,-0.33061251044273376,0.08747568726539612,-0.2293178141117096,0.0795009434223175,-0.21131041646003723,0.01732960343360901,-0.25922054052352905,0.03057962656021118,-0.3236314356327057,0.03892645239830017,-0.2069566547870636,0.02752557396888733,-0.2114672064781189,-0.03696882724761963,-0.245873361825943,-0.02964368462562561,-0.31428349018096924,-0.01204177737236023,-0.20624881982803345,-0.020249515771865845,-0.20266956090927124,-0.0950828492641449,-0.22889509797096252,-0.08609089255332947,-0.2739722728729248,-0.06520497798919678,-0.20098450779914856,-0.06766316294670105,-0.18915927410125732
0,0.0,0.0,0.07639378309249878,-0.04194897413253784,0.1394098997116089,-0.14407432079315186,0.13448724150657654,-0.24298250675201416,0.10865592956542969,-0.3028547167778015,0.07421734929084778,-0.262696236371994,0.08170744776725769,-0.3318931460380554,0.08659765124320984,-0.23283469676971436,0.08080929517745972,-0.20946091413497925,0.01660063862800598,-0.2588858902454376,0.027556180953979492,-0.32451438903808594,0.03844335675239563,-0.20972448587417603,0.028334081172943115,-0.21077188849449158,-0.03792726993560791,-0.24575453996658325,-0.031098157167434692,-0.3154197931289673,-0.012576639652252197,-0.20896905660629272,-0.019451439380645752,-0.2032531201839447,-0.09674987196922302,-0.22581517696380615,-0.08638247847557068,-0.27645713090896606,-0.0653148889541626,-0.20390033721923828,-0.06854292750358582,-0.18828237056732178
0,0.0,0.0,0.07751816511154175,-0.04184579849243164,0.1394437849521637,-0.14612597227096558,0.1365002989768982,-0.2436663806438446,0.11763530969619751,-0.3031892478466034,0.07746195793151855,-0.2622908353805542,0.08506375551223755,-0.33228600025177,0.08861172199249268,-0.23142090439796448,0.08223193883895874,-0.20931842923164368,0.019491136074066162,-0.2578563094139099,0.030779898166656494,-0.32332760095596313,0.04066818952560425,-0.20802047848701477,0.03056889772415161,-0.20940476655960083,-0.03491091728210449,-0.24558493494987488,-0.027559757232666016,-0.31727516651153564,-0.010004580020904541,-0.20938625931739807,-0.016688108444213867,-0.20245793461799622,-0.09325975179672241,-0.2279326319694519,-0.08256769180297852,-0.2787751853466034,-0.06275054812431335,-0.2051534354686737,-0.06584286689758301,-0.18941640853881836
0,0.0,0.0,0.07518059015274048,-0.04090118408203125,0.13792794942855835,-0.14444607496261597,0.1347588300704956,-0.24018874764442444,0.11346817016601562,-0.29866474866867065,0.07815414667129517,-0.26273930072784424,0.08567947149276733,-0.33035022020339966,0.08826932311058044,-0.22950494289398193,0.08220821619033813,-0.21034827828407288,0.019643723964691162,-0.25832855701446533,0.030538558959960938,-0.3238334059715271,0.03981092572212219,-0.20863693952560425,0.03055107593536377,-0.21177905797958374,-0.03504529595375061,-0.24637284874916077,-0.028188586235046387,-0.3168407082557678,-0.011082857847213745,-0.2091875970363617,-0.017367541790008545,-0.20543739199638367,-0.09354749321937561,-0.2297363579273224,-0.0827273428440094,-0.2785216271877289,-0.06320711970329285,-0.2050691545009613,-0.0665023922920227,-0.19136416912078857
